StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
50,,"Jung et al., 2015",2015,"Yeungnam University, Gyeongsan, Gyeongsangbukdo, Korea","35°49'54’’N, 128°45'31’’E",35.831667,La20-40,128.758611,Lo-0-180,90.08333588,MAP600-1200,12.97500038,MAT8-15,,Chilli pepper,"Pepper, Bean, Pepper",Bean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V1-V3,,Bacterial Richness,Bacterial Richness,1618,161.8,1653,165.3,6,6,0.021401,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
50,,"Jung et al., 2015",2015,"Yeungnam University, Gyeongsan, Gyeongsangbukdo, Korea","35°49'54’’N, 128°45'31’’E",35.831667,La20-40,128.758611,Lo-0-180,90.08333588,MAP600-1200,12.97500038,MAT8-15,,Chilli pepper,"Pepper, Bean, Pepper",Bean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V1-V3,,Bacterial Richness,Bacterial Richness,2001,200.1,2384,238.4,6,6,0.175132694,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
50,,"Jung et al., 2015",2015,"Yeungnam University, Gyeongsan, Gyeongsangbukdo, Korea","35°49'54’’N, 128°45'31’’E",35.831667,La20-40,128.758611,Lo-0-180,90.08333588,MAP600-1200,12.97500038,MAT8-15,,Chilli pepper,"Pepper, Bean, Pepper",Bean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Harvest,Rhizosphere,Unknow,Unknow,Unknow,Unknow,D1,D5,,1,2,R2,2,V1-V3,,Bacterial Richness,Bacterial Richness,1447,144.7,1612,161.2,6,6,0.107983196,0.003333333,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
58,58A,"Li et al., 2020",2020,"Ecological Experimental Station of Chinese Academy of Sciences, Yujiang, Jiangxi province","28°13’N, 116°55_E",28.216667,La20-40,116.916667,Lo-0-180,147.1666718,MAP1200,18.48333359,MAT15,,Peanut,"Peanut, Maize, Peanut, Potato, Maize","Potato, Maize",,Magnoliopsida,Multiple,Magnoliopsida to Multiple,,Fabaceae to Multiple,Legume to Non-legume,AM to AM,C3 to C4,Annual to Perennial,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1,D5,,1,3,R3,4,V4,,Bacterial Richness,Bacterial Richness,107,1.732050808,116,6.92820323,3,3,0.080761357,0.001276405,,,,,NA,NA,,NA,NA,,0.2103,-0.23775284,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62A,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,V4,,Bacterial Richness,Bacterial Richness,2783.7,278.37,2593.3,259.33,3,3,-0.070849782,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62B,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,V4,,Bacterial Richness,Bacterial Richness,2874,287.4,2838.3,283.83,3,3,-0.012499506,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62E,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,V4,,Bacterial Richness,Bacterial Richness,2715.3,271.53,2797.3,279.73,3,3,0.029752222,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
62,62F,"Lin et al., 2023",2023,"Agricultural Science Center Community Sugar Beet Research Institute, City of Shihezi, Xinjiang autonomous region","86°03_E, 44°19_N",44.316667,La40,86.05,Lo-0-180,12.58333302,MAP600,9.058333397,MAT8-15,,Sugar beet,"Winter wheat, Sugar beet",Wheat,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Amaranthaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D10,D30,,17,2,R2,34,V4,,Bacterial Richness,Bacterial Richness,2734.7,273.47,3129.7,312.97,3,3,0.134915413,0.006666667,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
66,66A,"Liu et al., 2023 (a)",2019,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Rice,"Rice, Ryegrass",Ryegrass,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,3300.003333,219.2322436,2691.943333,104.1552842,3,3,-0.203660117,0.001970167,,,,,9.378947368,0.054598712,,0.592,-0.095648075,,NA,NA,,0.064,-0.015748357,,NA,NA,,NA,NA,,49.6,0.031748698,,NA,NA,,NA,NA,,6750,-0.101253734
66,66B,"Liu et al., 2023 (a)",2019,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in Northeast PR China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Rice,"Rice, Sorghum",Sorghum,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Tillage,Unknow,Fertilizer,D1,D5,,1,2,R2,2,V4,,Bacterial Richness,Bacterial Richness,3300.003333,219.2322436,3090.606667,188.0600325,3,3,-0.065556075,0.002705353,,,,,9.378947368,0.04391485,,0.592,-0.118205422,,NA,NA,,0.064,-0.015748357,,NA,NA,,NA,NA,,49.6,0.049174115,,NA,NA,,NA,NA,,6750,-0.241835684
72,72A,"Liu et al., 2023 (c)",2023,"Sifangshan Farm, Zhaodong City, Heilongjiang Province","46°12_N, 125°45_E",46.2,La40,125.75,Lo-0-180,40,MAP600,3.891666651,MAT8,,Alfalfa,"Alfalfa, Oat, Tall wheatgrass","Oat, Tall wheatgrass",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Richness,Bacterial Richness,1813.78,181.378,1981.85,198.185,3,3,0.088617687,0.006666667,,,,,8.315789474,-0.026941976,,2.843387471,-0.153368992,,NA,NA,,0.274,-0.128331173,,NA,NA,,NA,NA,,61.95,-0.169140051,,50,-0.186811622,,NA,NA,,NA,NA
72,72B,"Liu et al., 2023 (c)",2023,"Sifangshan Farm, Zhaodong City, Heilongjiang Province","46°12_N, 125°45_E",46.2,La40,125.75,Lo-0-180,40,MAP600,3.891666651,MAT8,,Alfalfa,"Alfalfa, Oat, Tall wheatgrass","Oat, Tall wheatgrass",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Consistent,Unknow,Non-Rhizosphere,Unknow,Unknow,Unknow,Unknow,D3-5,D10-20,,4,3,R3,12,V3-V4,,Bacterial Richness,Bacterial Richness,1797.65,179.765,1902.52,190.252,3,3,0.056699067,0.006666667,,,,,8.389473684,-0.013897886,,2.829466357,0.043524367,,NA,NA,,0.212,0.014051753,,NA,NA,,NA,NA,,49.16,0.175142335,,43.61,0.16842897,,NA,NA,,NA,NA
75,75A,"Liu et al., 2020 (b)",2020,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in northeast China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize ",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3,,Bacterial Richness,Bacterial Richness,1618.46,43.08,1680,43.08,4,4,0.037318714,0.000341517,,,,,4.69,0.066003333,,NA,NA,,1.878,-0.010168672,,0.124,0.242313467,,NA,NA,,NA,NA,,16.27,0.364694331,,122.6,0.709328763,,172.2,0.183578993,,NA,NA
75,75B,"Liu et al., 2020 (b)",2020,Heihe Branch of Heilongjiang Academy of Agricultural Sciences in northeast China,"50°15_12__N, 127°27_40__E",50.25333,La40,127.46111,Lo-0-180,45.75,MAP600,0.708333373,MAT8,,Soybean,"Soybean, Maize ",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Reproductive stage,Rhizosphere,Medium,Unknow,Unknow,Unknow,D1-3,D5,,2,2,R2,4,V3,,Bacterial Richness,Bacterial Richness,1089.23,36.92,1390.77,18.46,4,4,0.244386526,0.000331271,,,,,4.69,0.066003333,,NA,NA,,1.878,-0.010168672,,0.124,0.242313467,,NA,NA,,NA,NA,,16.27,0.364694331,,122.6,0.709328763,,172.2,0.183578993,,NA,NA
82,,"Maguire et al., 2020",2020,"Chajarí, Entre Ríos province, Argentina","30°32_24.61”S, 58°14_47.64”W",-30.540169,La20,-58.246567,Lo-180-0,109.8333359,MAP1200,19.52499962,MAT15,,Rice,"Rice, Perennial ryegrass",Perennial ryegrass,,Liliopsida,Liliopsida,Liliopsida to Liliopsida,,Poaceae to Poaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Unknow,D3-5,D20-30,,4,2,R2,24,V3-V4,,Bacterial Richness,Bacterial Richness,1450,21.11369934,1437,18.15189246,3,3,-0.009005949,0.000123863,,,,,6.98,0.136392625,,1.34,0.454018334,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
83,83A,"Mei et al., 2022",2022,Wujia Town in Heilongjiang Province.,"45°31_N, 126°23_E",45.51667,La40,126.38333,Lo-0-180,43.83333206,MAP600,4.041666508,MAT8,,Maize,"Alfalfa, Alfalfa, Maize, Maize",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,4,V3-V4,,Bacterial Richness,Bacterial Richness,2568.626,79.3504654,2547.058,145.4775395,4,4,-0.008432158,0.001054139,,,,,5.92,0.066963787,,1.567285383,0.029537243,,NA,NA,,0.128,0.00778214,,NA,NA,,NA,NA,,30.35,0.141979952,,116.17,-0.141618705,,88.67,0.308800679,,NA,NA
83,83B,"Mei et al., 2022",2022,Wujia Town in Heilongjiang Province.,"45°31_N, 126°23_E",45.51667,La40,126.38333,Lo-0-180,43.83333206,MAP600,4.041666508,MAT8,,Maize,"Alfalfa, Alfalfa, Maize, Maize",Alfalfa,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Consistent,Harvest,Non-Rhizosphere,Medium,Unknow,Unknow,Fertilizer,D1,D5,,1,2,R2,4,V3-V4,,Bacterial Richness,Bacterial Richness,2938.596,210.039795,2740.35,94.66477809,4,4,-0.069846267,0.001575549,,,,,6.63,0.037013848,,1.288863109,0.247858117,,NA,NA,,0.11,0.151549898,,NA,NA,,NA,NA,,16.57,0.547559612,,88.17,0.294970858,,76.42,0.451663881,,NA,NA
86,86A,"Niu et al., 2017",2017,"Xiangxi, Hunan, China","28°30_57_N, 109°27_5_E",28.51583,La20-40,109.45139,Lo-0-180,113.0833359,MAP1200,16.66666603,MAT15,,Tobacco,"Tobacco, Maize",Soybean,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Fabaceae,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V4,,Bacterial Richness,Bacterial Richness,6790.86,679.086,10048.92,1004.892,10,10,0.391887576,0.002,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
86,86B,"Niu et al., 2017",2017,"Xiangxi, Hunan, China","28°30_57_N, 109°27_5_E",28.51583,La20-40,109.45139,Lo-0-180,113.0833359,MAP1200,16.66666603,MAT15,,Tobacco,"Tobacco, Lily",Lily,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Solanaceae to Liliaceae,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Consistent,Maturity stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V4,,Bacterial Richness,Bacterial Richness,6790.86,679.086,5550.92,555.092,10,10,-0.201613911,0.002,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
86,86C,"Niu et al., 2017",2017,"Xiangxi, Hunan, China","28°30_57_N, 109°27_5_E",28.51583,La20-40,109.45139,Lo-0-180,113.0833359,MAP1200,16.66666603,MAT15,,Tobacco,"Tobacco, Turnip",Turnip,,Magnoliopsida,Magnoliopsida,Magnoliopsida to Magnoliopsida,,Solanaceae to Brassicaceae,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Consistent,Maturity stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D1-3,D5-10,,3,2,R2,6,V4,,Bacterial Richness,Bacterial Richness,6790.86,679.086,6745.24,674.524,10,10,-0.006740519,0.002,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
90,NA,"Peralta et al., 2018",2018,"the KBS LTER site in southwest, Michigan, USA","42.4333°N, 85.3889°W",42.4333,La40,-85.3889,Lo-180-0,75.41666412,MAP600-1200,8.800000191,MAT8-15,,Maize,"Maize, Soybean",Soybean,,Liliopsida,Magnoliopsida,Liliopsida to Magnoliopsida,,Poaceae to Fabaceae,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,No_Fertilizer,D5-10,D10-20,,6,2,R2,12,V4,,Bacterial Richness,Bacterial Richness,8295.52,829.552,8290,829,4,4,-0.000665641,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
90,NA,"Peralta et al., 2018",2018,"the KBS LTER site in southwest, Michigan, USA","42.4333°N, 85.3889°W",42.4333,La40,-85.3889,Lo-180-0,75.41666412,MAP600-1200,8.800000191,MAT8-15,,Maize,"Maize, Soybean, Wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,No_Fertilizer,D3-5,D10-20,,4,3,R3,12,V4,,Bacterial Richness,Bacterial Richness,8295.52,829.552,8271.64,827.164,4,4,-0.002882814,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
90,NA,"Peralta et al., 2018",2018,"the KBS LTER site in southwest, Michigan, USA","42.4333°N, 85.3889°W",42.4333,La40,-85.3889,Lo-180-0,75.41666412,MAP600-1200,8.800000191,MAT8-15,,Maize,"Maize, Soybean, Wheat","Soybean, Wheat",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Unknow,Tillage,Unknow,No_Fertilizer,D3-5,D10-20,,4,3,R3,12,V4,,Bacterial Richness,Bacterial Richness,7961.19,796.119,7555.22,755.522,4,4,-0.052339771,0.005,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Maize,"Maize, Wheat, Soybean","Wheat, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1208.83,82.1511698,1376.81,164.3023396,3,3,0.130116279,0.006286475,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Soybean,"Maize, Wheat, Soybean","Maize, Wheat",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1228.59,244.1845229,1488.8,195.1155235,3,3,0.192103256,0.018892618,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Wheat,"Maize, Wheat, Soybean","Maize, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1537.55,123.235415,1468.38,225.9113868,3,3,-0.046030488,0.010031387,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Maize,"Maize, Wheat, Soybean","Wheat, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,No_tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1842.56,151.7449713,1721.34,375.404692,3,3,-0.068052852,0.018115028,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Soybean,"Maize, Wheat, Soybean","Maize, Wheat",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,No_tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1399.87,246.4535094,1673.25,328.6219997,3,3,0.178388468,0.023189054,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Wheat,"Maize, Wheat, Soybean","Maize, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,No_tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1579.71,233.9134616,1596.84,131.2201692,3,3,0.01078539,0.009559509,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Maize,"Maize, Wheat, Soybean","Wheat, Soybean",,Liliopsida,Multiple,Liliopsida to Multiple,,Poaceae to Multiple,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1774.06,180.5143352,1444.63,214.0468388,3,3,-0.205417472,0.010769007,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
95,,"Shi et al., 2024",2024,"Central Experimental Farm of Agriculture and AgriFood Canada (AAFC)’s Ottawa Research and Development Centre, Ottawa, ON, Canada","45°23_13.6__N, 75°43_15.6__W",45.387111,La40,-75.721,Lo-180-0,76.16666412,MAP600-1200,6.283333302,MAT8,,Soybean,"Maize, Wheat, Soybean","Maize, Wheat",,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Coarse,Tillage,Retention,Fertilizer,D5-10,D20-30,,9,3,R3,27,V4-V5,,Bacterial Richness,Bacterial Richness,1884.24,124.43053,1581.05,124.1187609,3,3,-0.175435373,0.003507944,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
